UID,id,instructorId,termId,schoolCode,number,section,type,name,instructorName
15097-2301-43,15097,2301,43,CS,1200,04,Lecture,CS/IS Overview 1,Jonathan Lee
16203-2302-43,16203,2302,43,CS,1200,05,Lecture,CS/IS Overview 1,Jessica Speece
16244-2413-43,16244,2413,43,CS,1200,06,Lecture,CS/IS Overview 1,Prajna Kulkarni
16519-2412-43,16519,2412,43,CS,1200,07,Lecture,CS/IS Overview 1,Andrea Hauser
16520-260-43,16520,260,43,CS,1200,08,Lecture,CS/IS Overview 1,Jessica Biron
16579-3110-43,16579,3110,43,CS,1200,09,Lecture,CS/IS Overview 1,Jonathan Grenier
16705-2302-43,16705,2302,43,CS,1200,10,Lecture,CS/IS Overview 1,Jessica Speece
16810-2413-43,16810,2413,43,CS,1200,11,Lecture,CS/IS Overview 1,Prajna Kulkarni
17041-3110-43,17041,3110,43,CS,1200,12,Lecture,CS/IS Overview 1,Jonathan Grenier
17042-3110-43,17042,3110,43,CS,1200,13,Lecture,CS/IS Overview 1,Jonathan Grenier
17043-2301-43,17043,2301,43,CS,1200,14,Lecture,CS/IS Overview 1,Jonathan Lee
17044-2301-43,17044,2301,43,CS,1200,15,Lecture,CS/IS Overview 1,Jonathan Lee
17045-2413-43,17045,2413,43,CS,1200,16,Lecture,CS/IS Overview 1,Prajna Kulkarni
17046-3110-43,17046,3110,43,CS,1200,17,Lecture,CS/IS Overview 1,Jonathan Grenier
17623-2302-43,17623,2302,43,CS,1200,19,Lecture,CS/IS Overview 1,Jessica Speece
17624-2301-43,17624,2301,43,CS,1200,20,Lecture,CS/IS Overview 1,Jonathan Lee
16379-1196-43,16379,1196,43,CS,1210,01,Lecture,CS/IS Overview 2: Co-op Prep,Kaitlyn Hughes
16380-300-43,16380,300,43,CS,1210,02,Lecture,CS/IS Overview 2: Co-op Prep,Melissa Peikin
17040-2002-43,17040,2002,43,CS,1210,03,Lecture,CS/IS Overview 2: Co-op Prep,Aileen Kent Yates
16811-2257-43,16811,2257,43,CS,1210,04,Lecture,CS/IS Overview 2: Co-op Prep,Yasmil Montes
16822-2306-43,16822,2306,43,CS,1210,05,Lecture,CS/IS Overview 2: Co-op Prep,Jennifer Shire
17047-1196-43,17047,1196,43,CS,1210,06,Lecture,CS/IS Overview 2: Co-op Prep,Kaitlyn Hughes
17048-300-43,17048,300,43,CS,1210,07,Lecture,CS/IS Overview 2: Co-op Prep,Melissa Peikin
17191-2002-43,17191,2002,43,CS,1210,08,Lecture,CS/IS Overview 2: Co-op Prep,Aileen Kent Yates
17626-2257-43,17626,2257,43,CS,1210,09,Lecture,CS/IS Overview 2: Co-op Prep,Yasmil Montes
17627-2306-43,17627,2306,43,CS,1210,10,Lecture,CS/IS Overview 2: Co-op Prep,Jennifer Shire
15106-453-43,15106,453,43,CS,1800,01,Lecture,Discrete Structures,Javed Aslam
15105-2309-43,15105,2309,43,CS,1800,02,Lecture,Discrete Structures,Kevin Gold
16878-2294-43,16878,2294,43,CS,1800,05,Lecture,Discrete Structures,Jacek Ossowski
17049-2348-43,17049,2348,43,CS,1800,08,Lecture,Discrete Structures,David Sprague
17050-2294-43,17050,2294,43,CS,1800,09,Lecture,Discrete Structures,Jacek Ossowski
17051-402-43,17051,402,43,CS,1800,11,Lecture,Discrete Structures,Virgil Pavlu
15104-2563-43,15104,2563,43,CS,2500,01,Lecture,Fundamentals of Computer Sci 1,Matthias Felleisen
15103-1007-43,15103,1007,43,CS,2500,02,Lecture,Fundamentals of Computer Sci 1,Alan Mislove
15649-1243-43,15649,1243,43,CS,2500,03,Lecture,Fundamentals of Computer Sci 1,Amal Ahmed
16127-2310-43,16127,2310,43,CS,2500,04,Lecture,Fundamentals of Computer Sci 1,Nada Naji
16381-1239-43,16381,1239,43,CS,2500,05,Lecture,Fundamentals of Computer Sci 1,Leena Razzaq
16382-1567-43,16382,1567,43,CS,2500,06,Lecture,Fundamentals of Computer Sci 1,Benjamin Lerner
16383-1247-43,16383,1247,43,CS,2500,07,Lecture,Fundamentals of Computer Sci 1,Thomas Wahl
17052-1125-43,17052,1125,43,CS,2500,08,Lecture,Fundamentals of Computer Sci 1,Olin Shivers III
14886-1239-43,14886,1239,43,CS,2510,01,Lecture,Fundamentals of Computer Sci 2,Leena Razzaq
16790-2969-43,16790,2969,43,CS,2510,02,Lecture,Fundamentals of Computer Sci 2,Clark Freifeld
17628-2969-43,17628,2969,43,CS,2510,03,Lecture,Fundamentals of Computer Sci 2,Clark Freifeld
14841-2348-43,14841,2348,43,CS,2800,01,Lecture,Logic and Computation,David Sprague
17629-2348-43,17629,2348,43,CS,2800,02,Lecture,Logic and Computation,David Sprague
15367-2348-43,15367,2348,43,CS,2801,01,Lab,Lab for CS 2800,David Sprague
15559-2348-43,15559,2348,43,CS,2801,02,Lab,Lab for CS 2800,David Sprague
16245-2348-43,16245,2348,43,CS,2801,03,Lab,Lab for CS 2800,David Sprague
15090-1571-43,15090,1571,43,CS,3200,01,Lecture,Database Design,Kathleen Durant
17630-1571-43,17630,1571,43,CS,3200,02,Lecture,Database Design,Kathleen Durant
15096-1567-43,15096,1567,43,CS,3500,01,Lecture,Object-Oriented Design,Benjamin Lerner
15093-2749-43,15093,2749,43,CS,3500,02,Lecture,Object-Oriented Design,Amit Shesh
17631-2749-43,17631,2749,43,CS,3500,03,Lecture,Object-Oriented Design,Amit Shesh
16384-499-43,16384,499,43,CS,3520,01,Lecture,Programming in C++,Kenneth Baclawski
16706-2398-43,16706,2398,43,CS,3650,01,Lecture,Computer Systems,Nathaniel Tuck
17053-532-43,17053,532,43,CS,3650,02,Lecture,Computer Systems,Gene Cooperman
17632-2398-43,17632,2398,43,CS,3650,03,Lecture,Computer Systems,Nathaniel Tuck
16707-1665-43,16707,1665,43,CS,3700,01,Lecture,Networks  Distributed Systems,Christopher Wilson
15091-1771-43,15091,1771,43,CS,3800,01,Lecture,Theory of Computation,Emanuele Viola
17319-1630-43,17319,1630,43,CS,3800,02,Lecture,Theory of Computation,Daniel Wichs
16228-2770-43,16228,2770,43,CS,4100,01,Lecture,Artificial Intelligence,Stacy Marsella
17827-1671-43,17827,1671,43,CS,4120,01,Lecture,Natural Language Processing,David Smith
15918-2749-43,15918,2749,43,CS,4300,01,Lecture,Computer Graphics,Amit Shesh
15280-737-43,15280,737,43,CS,4400,01,Lecture,Programming Languages,Eliyahu Barzilay
15089-2099-43,15089,2099,43,CS,4500,01,Lecture,Software Development,Michael Weintraub
17287-2099-43,17287,2099,43,CS,4500,02,Lecture,Software Development,Michael Weintraub
17913-1525-43,17913,1525,43,CS,4610,01,Lecture,Robotic Science and Systems,Robert Platt
14669-1570-43,14669,1570,43,CS,4700,01,Lecture,Network Fundamentals,David Choffnes
15561-709-43,15561,709,43,CS,4740,01,Lecture,Network Security,Guevara Noubir
15281-3106-43,15281,3106,43,CS,4800,01,Lecture,Algorithms  Data,Abhi Shelat
17054-3093-43,17054,3093,43,CS,4800,02,Lecture,Algorithms  Data,Huy Nguyen
17633-2294-43,17633,2294,43,CS,4800,03,Lecture,Algorithms  Data,Jacek Ossowski
17634-1569-43,17634,1569,43,CS,4850,01,Lecture,Building Game Engines,Nicholas Brown
17227-834-43,17227,834,43,CS,5001,01,Lecture,Intensive Foundations of CS,Therapon Skoteiniotis
17673-1239-43,17673,1239,43,CS,5001,02,Lecture,Intensive Foundations of CS,Leena Razzaq
17228-3109-43,17228,3109,43,CS,5002,01,Lecture,Discrete and Data Structures,David Gray
17228-3159-43,17228,3159,43,CS,5002,01,Lecture,Discrete and Data Structures,Marlin Eller
17674-2309-43,17674,2309,43,CS,5002,02,Lecture,Discrete and Data Structures,Kevin Gold
17675-834-43,17675,834,43,CS,5003,01,Recitation/Discussion,Recitation for CS 5001,Therapon Skoteiniotis
17676-1239-43,17676,1239,43,CS,5003,02,Recitation/Discussion,Recitation for CS 5001,Leena Razzaq
15674-723-43,15674,723,43,CS,5010,01,Lecture,Programming Design Paradigm,Mitchell Wand
16777-3204-43,16777,3204,43,CS,5010,02,Lecture,Programming Design Paradigm,Ezra Cooper
16777-1586-43,16777,1586,43,CS,5010,02,Lecture,Programming Design Paradigm,James Miller
16541-723-43,16541,723,43,CS,5010,03,Lecture,Programming Design Paradigm,Mitchell Wand
16542-515-43,16542,515,43,CS,5010,04,Lecture,Programming Design Paradigm,William Clinger
15443-723-43,15443,723,43,CS,5011,01,Recitation/Discussion,Recitation For CS 5010,Mitchell Wand
15520-723-43,15520,723,43,CS,5011,02,Recitation/Discussion,Recitation For CS 5010,Mitchell Wand
15535-723-43,15535,723,43,CS,5011,03,Recitation/Discussion,Recitation For CS 5010,Mitchell Wand
15383-723-43,15383,723,43,CS,5011,04,Recitation/Discussion,Recitation For CS 5010,Mitchell Wand
16778-1586-43,16778,1586,43,CS,5011,05,Recitation/Discussion,Recitation For CS 5010,James Miller
16001-3129-43,16001,3129,43,CS,5100,01,Lecture,Fndtns Artificial Intellegence,Christopher Amato
17841-3128-43,17841,3128,43,CS,5100,02,Lecture,Fndtns Artificial Intellegence,Rutu Mulkar-Mehta
15501-499-43,15501,499,43,CS,5200,01,Lecture,Database Management Sys,Kenneth Baclawski
16779-2386-43,16779,2386,43,CS,5200,03,Lecture,Database Management Sys,Bruce Chhay
17914-1525-43,17914,1525,43,CS,5335,01,Lecture,Robotic Science and Systems,Robert Platt
17058-2040-43,17058,2040,43,CS,5340,01,Lecture,Computer/Human Interaction,Andrea Parker
15394-737-43,15394,737,43,CS,5400,01,Lecture,Principles of Programming Lang,Eliyahu Barzilay
15925-2099-43,15925,2099,43,CS,5500,01,Lecture,Managing Software Development,Michael Weintraub
17170-515-43,17170,515,43,CS,5500,02,Lecture,Managing Software Development,William Clinger
17677-2693-43,17677,2693,43,CS,5500,03,Lecture,Managing Software Development,John Ewart
15502-1069-43,15502,1069,43,CS,5600,01,Lecture,Computer Systems,Peter Desnoyers
16573-2113-43,16573,2113,43,CS,5600,02,Lecture,Computer Systems,Kapil Arya
16780-834-43,16780,834,43,CS,5600,03,Lecture,Computer Systems,Therapon Skoteiniotis
16780-2290-43,16780,2290,43,CS,5600,03,Lecture,Computer Systems,Vinayak Rao
16410-1679-43,16410,1679,43,CS,5610,01,Lecture,Web Development,Jose Annunziato
17097-1679-43,17097,1679,43,CS,5610,02,Lecture,Web Development,Jose Annunziato
17848-2724-43,17848,2724,43,CS,5610,03,Lecture,Web Development,Ming Huo
15500-1570-43,15500,1570,43,CS,5700,01,Lecture,Fundamentals - Computer Netwkg,David Choffnes
17842-1803-43,17842,1803,43,CS,5700,02,Lecture,Fundamentals - Computer Netwkg,Zhifeng Sun
15978-925-43,15978,925,43,CS,5770,01,Lecture,Software Vulnerabilities,Engin Kirda
15505-593-43,15505,593,43,CS,5800,01,Lecture,Algorithms,Rajmohan Rajaraman
17152-3090-43,17152,3090,43,CS,5800,02,Lecture,Algorithms,Hosung Song
17943-1569-43,17943,1569,43,CS,5850,01,Lecture,Building Game Engines,Nicholas Brown
17678-1671-43,17678,1671,43,CS,6120,01,Lecture,Natural Language Processing,David Smith
15775-3192-43,15775,3192,43,CS,6140,01,Lecture,Machine Learning,Ehsan Elhamifar
16229-2310-43,16229,2310,43,CS,6200,01,Lecture,Information Retrieval,Nada Naji
17270-2310-43,17270,2310,43,CS,6200,02,Lecture,Information Retrieval,Nada Naji
16409-3196-43,16409,3196,43,CS,6220,01,Lecture,Data Mining Techniques,Yijun Zhao
17059-3091-43,17059,3091,43,CS,6220,02,Lecture,Data Mining Techniques,Everaldo Aguiar
17952-3097-43,17952,3097,43,CS,6220,03,Lecture,Data Mining Techniques,Jan-Willem Van De Meent
15965-296-43,15965,296,43,CS,6240,01,Lecture,Parallel Data Processing,Mirek Riedewald
16700-2398-43,16700,2398,43,CS,6240,02,Lecture,Parallel Data Processing,Nathaniel Tuck
18056-2738-43,18056,2738,43,CS,6650,01,Lecture,Scalable Distributed Systems,Ian Gorton
15924-709-43,15924,709,43,CS,6740,01,Lecture,Network Security,Guevara Noubir
17326-3130-43,17326,3130,43,CS,7180,01,Lecture,Spec Top - Artif Intelligence,Byron Wallace
17679-3190-43,17679,3190,43,CS,7280,01,Lecture,Spec Topics in Database Mgmt,Michelle Borkin
17928-2405-43,17928,2405,43,CS,7280,02,Lecture,Spec Topics in Database Mgmt,Olga Vitek
17966-3088-43,17966,3088,43,CS,7280,03,Lecture,Spec Topics in Database Mgmt,Cody Scott
17060-3108-43,17060,3108,43,CS,7480,01,Lecture,Spec Topics: Programming Lang,Frank Tip
16408-1069-43,16408,1069,43,CS,7600,01,Lecture,Intensive Computer Systems,Peter Desnoyers
18027-3102-43,18027,3102,43,CS,7680,01,Lecture,Spec Topics Computer Systems,Heather Miller
17915-3136-43,17915,3136,43,CS,7775,01,Seminar,Seminar in Computer Security,Alina Oprea
15499-2337-43,15499,2337,43,CS,7800,01,Lecture,Advanced Algorithms,Jonathan Ullman
17820-80-43,17820,80,43,CS,4100,01,Lecture,Data Collection  Analysis,Martin Schedlbauer
15789-1006-43,15789,1006,43,CS,5010,01,Lecture,Found of Information Assurance,Themis Papageorge
15836-320-43,15836,320,43,CS,5010,02,Lecture,Found of Information Assurance,Derek Brodeur
16129-1112-43,16129,1112,43,CS,5120,01,Lecture,Applied Cryptography,Joseph Rushanan
15790-3216-43,15790,3216,43,CS,5130,01,Lecture,Computer System Security,Mardiros Merdinoglu
17962-3115-43,17962,3115,43,CS,5130,02,Lecture,Computer System Security,Jose Sierra
17963-3216-43,17963,3216,43,CS,5131,01,Lab,Lab for IA 5130,Mardiros Merdinoglu
17963-1006-43,17963,1006,43,CS,5131,01,Lab,Lab for IA 5130,Themis Papageorge
16179-3115-43,16179,3115,43,CS,5131,02,Lab,Lab for IA 5130,Jose Sierra
16179-1006-43,16179,1006,43,CS,5131,02,Lab,Lab for IA 5130,Themis Papageorge
16258-825-43,16258,825,43,CS,5150,01,Lecture,Network Security Practices,Kevin Amorin
16259-825-43,16259,825,43,CS,5151,01,Lab,Lab for IA 5150,Kevin Amorin
15791-1006-43,15791,1006,43,CS,5200,01,Lecture,Security Risk Mgt  Assessment,Themis Papageorge
16130-3067-43,16130,3067,43,CS,5210,01,Lecture,Information System Forensics,Laurie Sanborn
16131-3067-43,16131,3067,43,CS,5211,02,Lab,Lab for IA 5210,Laurie Sanborn
17825-174-43,17825,174,43,CS,8660,01,Seminar,Research Project in Security,Agnes Chan
16180-1679-43,16180,1679,43,CS,1500,01,Lecture,Intro to Web Development,Jose Annunziato
15082-80-43,15082,80,43,CS,2000,01,Lecture,Principles Information Science,Martin Schedlbauer
14773-113-43,14773,113,43,CS,4300,01,Lecture,Human Computer Interaction,Timothy Bickmore
12723-1239-33,12723,1239,33,CS,1100,01,Lecture,CS  Its Applications,Leena Razzaq
12792-2309-33,12792,2309,33,CS,4800,01,Lecture,Algorithms  Data,Kevin Gold
12911-2751-33,12911,2751,33,CS,5100,01,Lecture,Fndtns Artificial Intellegence,Yetunde Folajimi
12892-2883-33,12892,2883,33,CS,5001,01,Lecture,Cyberspace Tech  Applications,Jason Marchant
12743-1239-33,12743,1239,33,CS,1500,01,Lecture,Intro to Web Development,Leena Razzaq
13138-834-32,13138,834,32,CS,5004,01,Lecture,Object-Oriented Design,Therapon Skoteiniotis
13139-2290-32,13139,2290,32,CS,5006,01,Lecture,Algorithms,Vinayak Rao
13140-2290-32,13140,2290,32,CS,5007,01,Lecture,Computer Systems,Vinayak Rao
13141-2693-32,13141,2693,32,CS,5500,01,Lecture,Managing Software Development,John Ewart
13160-2906-32,13160,2906,32,CS,5770,01,Lecture,Software Vulnerabilities,Tamara Bonaci
13105-1803-32,13105,1803,32,CS,5800,02,Lecture,Algorithms,Zhifeng Sun
13130-402-32,13130,402,32,CS,6200,01,Lecture,Information Retrieval,Virgil Pavlu
13142-2315-32,13142,2315,32,CS,6240,01,Lecture,Parallel Data Processing,Ming-Chuan Wu
13180-2907-32,13180,2907,32,CS,6020,01,Seminar,Collect/Store/Retrieve Data,Subrata Das
13148-1569-32,13148,1569,32,CS,6030,01,Seminar,Intro Data Mining/Machine Lrn,Nicholas Brown
13102-1787-32,13102,1787,32,CS,5040,01,Lecture,Intro Cyberspace Programming,Steven Abramson
13127-1112-32,13127,1112,32,CS,5120,01,Lecture,Applied Cryptography,Joseph Rushanan
13012-1802-32,13012,1802,32,CS,5240,01,Lecture,Cyberlaw,Kyle Courtney
12160-2099-31,12160,2099,31,CS,1100,01,Lecture,CS  Its Applications,Michael Weintraub
12335-2310-31,12335,2310,31,CS,1800,01,Lecture,Discrete Structures,Nada Naji
12336-2310-31,12336,2310,31,CS,1801,01,Recitation/Discussion,Recitation for CS 1800,Nada Naji
12337-2310-31,12337,2310,31,CS,1801,02,Recitation/Discussion,Recitation for CS 1800,Nada Naji
12287-1239-31,12287,1239,31,CS,2500,01,Lecture,Fundamentals of Computer Sci 1,Leena Razzaq
12288-1239-31,12288,1239,31,CS,2501,01,Lab,Lab for CS 2500,Leena Razzaq
12463-1239-31,12463,1239,31,CS,2501,02,Lab,Lab for CS 2500,Leena Razzaq
12161-1239-31,12161,1239,31,CS,2510,01,Lecture,Fundamentals of Computer Sci 2,Leena Razzaq
12162-1239-31,12162,1239,31,CS,2511,01,Lab,Lab for CS 2510,Leena Razzaq
12338-1239-31,12338,1239,31,CS,2511,02,Lab,Lab for CS 2510,Leena Razzaq
12339-2348-31,12339,2348,31,CS,2800,01,Lecture,Logic and Computation,David Sprague
12340-2348-31,12340,2348,31,CS,2801,01,Lab,Lab for CS 2800,David Sprague
12341-2348-31,12341,2348,31,CS,2801,02,Lab,Lab for CS 2800,David Sprague
12342-2348-31,12342,2348,31,CS,2801,03,Lab,Lab for CS 2800,David Sprague
12343-2348-31,12343,2348,31,CS,2801,04,Lab,Lab for CS 2800,David Sprague
12464-1571-31,12464,1571,31,CS,3200,01,Lecture,Database Design,Kathleen Durant
12182-2749-31,12182,2749,31,CS,3500,01,Lecture,Object-Oriented Design,Amit Shesh
12529-1679-31,12529,1679,31,CS,4550,01,Lecture,Web Development,Jose Annunziato
12289-2309-31,12289,2309,31,CS,4800,01,Lecture,Algorithms  Data,Kevin Gold
12505-1679-31,12505,1679,31,CS,5610,01,Lecture,Web Development,Jose Annunziato
12506-2267-31,12506,2267,31,CS,5800,01,Lecture,Algorithms,Erez Kantor
12507-2853-31,12507,2853,31,CS,6750,01,Lecture,Cryptography  Comm Security,Pandurangan Chandrasekaran
12321-80-31,12321,80,31,CS,1500,01,Lecture,Intro to Web Development,Martin Schedlbauer
12465-80-31,12465,80,31,CS,2000,01,Lecture,Principles Information Science,Martin Schedlbauer
9712-80-27,9712,80,27,CS,1100,01,Lecture,CS  Its Applications,Martin Schedlbauer
9713-577-27,9713,577,27,CS,1100,02,Lecture,CS  Its Applications,Karl Lieberherr
9714-577-27,9714,577,27,CS,1100,03,Lecture,CS  Its Applications,Karl Lieberherr
9715-1571-27,9715,1571,27,CS,1100,04,Lecture,CS  Its Applications,Kathleen Durant
10014-2294-27,10014,2294,27,CS,1100,05,Lecture,CS  Its Applications,Jacek Ossowski
10444-2294-27,10444,2294,27,CS,1100,06,Lecture,CS  Its Applications,Jacek Ossowski
10948-1427-27,10948,1427,27,CS,1100,07,Lecture,CS  Its Applications,Ghita Amor-Tijani
11409-2269-27,11409,2269,27,CS,1100,08,Lecture,CS  Its Applications,Zaihan Yang
10445-260-27,10445,260,27,CS,1200,01,Lecture,CS/IS Overview 1,Jessica Biron
10445-2302-27,10445,2302,27,CS,1200,01,Lecture,CS/IS Overview 1,Jessica Speece
9202-1196-27,9202,1196,27,CS,1210,01,Lecture,CS/IS Overview 2: Co-op Prep,Kaitlyn Hughes
9201-2002-27,9201,2002,27,CS,1210,02,Lecture,CS/IS Overview 2: Co-op Prep,Aileen Kent Yates
10949-2257-27,10949,2257,27,CS,1210,03,Lecture,CS/IS Overview 2: Co-op Prep,Yasmil Montes
11410-2306-27,11410,2306,27,CS,1210,04,Lecture,CS/IS Overview 2: Co-op Prep,Jennifer Shire
9203-1427-27,9203,1427,27,CS,1800,01,Lecture,Discrete Structures,Ghita Amor-Tijani
10950-1427-27,10950,1427,27,CS,1800,02,Lecture,Discrete Structures,Ghita Amor-Tijani
11108-2261-27,11108,2261,27,CS,1800,03,Lecture,Discrete Structures,Penny Rheingans
9079-1239-27,9079,1239,27,CS,2500,01,Lecture,Fundamentals of Computer Sci 1,Leena Razzaq
10446-2398-27,10446,2398,27,CS,2500,02,Lecture,Fundamentals of Computer Sci 1,Nathaniel Tuck
11109-2398-27,11109,2398,27,CS,2500,03,Lecture,Fundamentals of Computer Sci 1,Nathaniel Tuck
9047-1239-27,9047,1239,27,CS,2510,01,Lecture,Fundamentals of Computer Sci 2,Leena Razzaq
9046-1239-27,9046,1239,27,CS,2510,02,Lecture,Fundamentals of Computer Sci 2,Leena Razzaq
9917-2310-27,9917,2310,27,CS,2510,03,Lecture,Fundamentals of Computer Sci 2,Nada Naji
10722-1567-27,10722,1567,27,CS,2510,04,Lecture,Fundamentals of Computer Sci 2,Benjamin Lerner
11834-1766-27,11834,1766,27,CS,2510,05,Lecture,Fundamentals of Computer Sci 2,Magy Seif El-Nasr
8820-2604-27,8820,2604,27,CS,2800,01,Lecture,Logic and Computation,Pete Manolios
10951-2348-27,10951,2348,27,CS,2800,03,Lecture,Logic and Computation,David Sprague
11417-499-27,11417,499,27,CS,2800,04,Lecture,Logic and Computation,Kenneth Baclawski
11833-2348-27,11833,2348,27,CS,2800,05,Lecture,Logic and Computation,David Sprague
9184-1571-27,9184,1571,27,CS,3200,01,Lecture,Database Design,Kathleen Durant
9200-1567-27,9200,1567,27,CS,3500,01,Lecture,Object-Oriented Design,Benjamin Lerner
11418-2749-27,11418,2749,27,CS,3500,02,Lecture,Object-Oriented Design,Amit Shesh
10447-1569-27,10447,1569,27,CS,3540,01,Lecture,Game Programming,Nicholas Brown
10952-532-27,10952,532,27,CS,3650,01,Lecture,Computer Systems,Gene Cooperman
10953-1665-27,10953,1665,27,CS,3700,01,Lecture,Networks  Distributed Systems,Christopher Wilson
9199-515-27,9199,515,27,CS,3800,01,Lecture,Theory of Computation,William Clinger
11419-2309-27,11419,2309,27,CS,3800,02,Lecture,Theory of Computation,Kevin Gold
9183-883-27,9183,883,27,CS,4000,01,Seminar,Senior Seminar,Antonio Ocampo-Guzman
9182-1629-27,9182,1629,27,CS,4000,02,Seminar,Senior Seminar,Charles Linshaw
11420-1629-27,11420,1629,27,CS,4000,03,Seminar,Senior Seminar,Charles Linshaw
11421-1629-27,11421,1629,27,CS,4000,04,Seminar,Senior Seminar,Charles Linshaw
11422-1629-27,11422,1629,27,CS,4000,05,Seminar,Senior Seminar,Charles Linshaw
9011-2719-27,9011,2719,27,CS,4100,01,Lecture,Artificial Intelligence,Amy Hoover
11096-1671-27,11096,1671,27,CS,4120,01,Lecture,Natural Language Processing,David Smith
11423-2751-27,11423,2751,27,CS,4150,01,Lecture,Game Artificial Intelligence,Yetunde Folajimi
9445-2749-27,9445,2749,27,CS,4300,01,Lecture,Computer Graphics,Amit Shesh
9181-737-27,9181,737,27,CS,4400,01,Lecture,Programming Languages,Eliyahu Barzilay
11414-1125-27,11414,1125,27,CS,4410,01,Lecture,Compilers,Olin Shivers III
9180-2099-27,9180,2099,27,CS,4500,01,Lecture,Software Development,Michael Weintraub
11412-2563-27,11412,2563,27,CS,4500,02,Lecture,Software Development,Matthias Felleisen
10290-972-27,10290,972,27,CS,4520,01,Lecture,Mobile Application Development,Stephen Intille
8898-1679-27,8898,1679,27,CS,4550,01,Lecture,Web Development,Jose Annunziato
12026-1525-27,12026,1525,27,CS,4610,01,Lecture,Robotic Science & Systems,Robert Platt
8899-1570-27,8899,1570,27,CS,4700,01,Lecture,Network Fundamentals,David Choffnes
9711-2748-27,9711,2748,27,CS,4740,01,Lecture,Network Security,Cristina Nita-Rotaru
9179-2003-27,9179,2003,27,CS,4800,01,Lecture,Algorithms  Data,Ravi Sundaram
11110-2294-27,11110,2294,27,CS,4800,02,Lecture,Algorithms  Data,Jacek Ossowski
11637-834-27,11637,834,27,CS,5001,01,Lecture,Intensive Foundations of CS,Therapon Skoteiniotis
11638-2290-27,11638,2290,27,CS,5002,01,Lecture,Discrete and Data Structures,Vinayak Rao
11853-834-27,11853,834,27,CS,5003,01,Recitation/Discussion,Recitation for CS 5001,Therapon Skoteiniotis
11879-834-27,11879,834,27,CS,5004,01,Lecture,Object-Oriented Design,Therapon Skoteiniotis
11882-834-27,11882,834,27,CS,5005,01,Recitation/Discussion,Recitation for CS 5004,Therapon Skoteiniotis
11880-2694-27,11880,2694,27,CS,5006,01,Lecture,Algorithms,Joseph Buck
11881-2694-27,11881,2694,27,CS,5007,01,Lecture,Computer Systems,Joseph Buck
9518-2309-27,9518,2309,27,CS,5010,01,Lecture,Programming Design Paradigm,Kevin Gold
11340-515-27,11340,515,27,CS,5010,03,Lecture,Programming Design Paradigm,William Clinger
9676-515-27,9676,515,27,CS,5011,01,Recitation/Discussion,Recitation For CS 5010,William Clinger
10973-515-27,10973,515,27,CS,5011,03,Recitation/Discussion,Recitation For CS 5010,William Clinger
11341-515-27,11341,515,27,CS,5011,04,Recitation/Discussion,Recitation For CS 5010,William Clinger
11342-515-27,11342,515,27,CS,5011,05,Recitation/Discussion,Recitation For CS 5010,William Clinger
10227-2719-27,10227,2719,27,CS,5100,01,Lecture,Fndtns Artificial Intellegence,Amy Hoover
11343-2751-27,11343,2751,27,CS,5150,01,Lecture,Game Artificial Intelligence,Yetunde Folajimi
10051-499-27,10051,499,27,CS,5200,01,Lecture,Database Management Sys,Kenneth Baclawski
10711-2386-27,10711,2386,27,CS,5200,03,Lecture,Database Management Sys,Bruce Chhay
10279-2382-27,10279,2382,27,CS,5310,01,Lecture,Computer Graphics,Seth Cooper
11640-1525-27,11640,1525,27,CS,5335,01,Lecture,Robotic Science and Systems,Robert Platt
9580-737-27,9580,737,27,CS,5400,01,Lecture,Principles of Programming Lang,Eliyahu Barzilay
9660-2099-27,9660,2099,27,CS,5500,01,Lecture,Managing Software Development,Michael Weintraub
11700-2693-27,11700,2693,27,CS,5500,02,Lecture,Managing Software Development,John Ewart
11344-2099-27,11344,2099,27,CS,5500,03,Lecture,Managing Software Development,Michael Weintraub
10280-972-27,10280,972,27,CS,5520,01,Lecture,Mobile Application Development,Stephen Intille
10050-2113-27,10050,2113,27,CS,5600,01,Lecture,Computer Systems,Kapil Arya
9528-1679-27,9528,1679,27,CS,5610,01,Lecture,Web Development,Jose Annunziato
10657-1679-27,10657,1679,27,CS,5610,02,Lecture,Web Development,Jose Annunziato
11701-2724-27,11701,2724,27,CS,5610,03,Lecture,Web Development,Ming Huo
9529-1570-27,9529,1570,27,CS,5700,01,Lecture,Fundamentals - Computer Netwkg,David Choffnes
11094-1248-27,11094,1248,27,CS,5770,01,Lecture,Software Vulnerabilities,William Robertson
9530-1771-27,9530,1771,27,CS,5800,01,Lecture,Algorithms,Emanuele Viola
11745-1803-27,11745,1803,27,CS,5800,04,Lecture,Algorithms,Zhifeng Sun
10281-1671-27,10281,1671,27,CS,6120,01,Lecture,Natural Language Processing,David Smith
11639-2770-27,11639,2770,27,CS,6130,01,Lecture,Affective Computing,Stacy Marsella
10282-2299-27,10282,2299,27,CS,6140,01,Lecture,Machine Learning,Lu Wang
10462-2310-27,10462,2310,27,CS,6200,01,Lecture,Information Retrieval,Nada Naji
10957-2728-27,10957,2728,27,CS,6200,02,Lecture,Information Retrieval,Vanessa Murdock
11345-2269-27,11345,2269,27,CS,6200,03,Lecture,Information Retrieval,Zaihan Yang
10958-1648-27,10958,1648,27,CS,6220,01,Lecture,Data Mining Techniques,Yizhou Sun
